0.316, -0.5302304, 0, -0.5302304, 0.53554392, -1.0657743
0.32, -0.52683663, 0, -0.52683663, 0.53554392, -1.0623806
0.32, -0.52683663, 0, -0.52683663, 0.54107131, -1.0679079
0.324, -0.5234344, 0, -0.5234344, 0.54107131, -1.0645057
0.325, -0.5234344, 0, -0.5234344, 0.54660707, -1.0700415
0.328, -0.52002388, 0, -0.52002388, 0.54660707, -1.066631
0.328, -0.52002388, 0, -0.52002388, 0.55215116, -1.072175
0.332, -0.51660496, 0, -0.51660496, 0.55215116, -1.0687561
0.332, -0.51660496, 0, -0.51660496, 0.55770351, -1.0743085
0.336, -0.51316476, 0, -0.51316476, 0.55770351, -1.0708683
0.336, -0.51316476, 0, -0.51316476, 0.56326407, -1.0764288
0.34, -0.50972939, 0, -0.50972939, 0.56326407, -1.0729935
0.34, -0.50972939, 0, -0.50972939, 0.56883279, -1.0785622
0.344, -0.50628585, 0, -0.50628585, 0.56883279, -1.0751186
0.345, -0.50628585, 0, -0.50628585, 0.57440961, -1.0806955
0.348, -0.50283426, 0, -0.50283426, 0.57440961, -1.0772439
0.348, -0.50283426, 0, -0.50283426, 0.57999448, -1.0828287
0.352, -0.49937463, 0, -0.49937463, 0.57999448, -1.0793691
0.352, -0.49937463, 0, -0.49937463, 0.58558733, -1.084962
0.356, -0.49590701, 0, -0.49590701, 0.58558733, -1.0814943
0.356, -0.49590701, 0, -0.49590701, 0.59118812, -1.0870951
0.361, -0.49243146, 0, -0.49243146, 0.59118812, -1.0836196
0.361, -0.49243146, 0, -0.49243146, 0.59679679, -1.0892282
0.364, -0.48893473, 0, -0.48893473, 0.59679679, -1.0857315
0.364, -0.48893473, 0, -0.48893473, 0.60241328, -1.091348
0.368, -0.48544347, 0, -0.48544347, 0.60241328, -1.0878567
0.368, -0.48544347, 0, -0.48544347, 0.60803753, -1.093481
0.373, -0.48194444, 0, -0.48194444, 0.60803753, -1.089982
0.373, -0.48194444, 0, -0.48194444, 0.6136695, -1.0956139
0.376, -0.47843772, 0, -0.47843772, 0.6136695, -1.0921072
0.376, -0.47843772, 0, -0.47843772, 0.61930913, -1.0977468
0.38, -0.47492334, 0, -0.47492334, 0.61930913, -1.0942325
0.38, -0.47492334, 0, -0.47492334, 0.62495635, -1.0998797
0.384, -0.47140139, 0, -0.47140139, 0.62495635, -1.0963577
0.384, -0.47140139, 0, -0.47140139, 0.63061111, -1.1020125
0.388, -0.4678719, 0, -0.4678719, 0.63061111, -1.098483
0.389, -0.4678719, 0, -0.4678719, 0.63627336, -1.1041453
0.393, -0.4643214, 0, -0.4643214, 0.63627336, -1.1005948
0.393, -0.4643214, 0, -0.4643214, 0.64194304, -1.1062644
0.396, -0.46077698, 0, -0.46077698, 0.64194304, -1.10272
0.396, -0.46077698, 0, -0.46077698, 0.6476201, -1.1083971
0.4, -0.4572252, 0, -0.4572252, 0.6476201, -1.1048453
0.4, -0.4572252, 0, -0.4572252, 0.65330446, -1.1105297
0.405, -0.45366609, 0, -0.45366609, 0.65330446, -1.1069706
0.405, -0.45366609, 0, -0.45366609, 0.65899609, -1.1126622
0.408, -0.45009977, 0, -0.45009977, 0.65899609, -1.1090959
0.408, -0.45009977, 0, -0.45009977, 0.66469492, -1.1147947
0.412, -0.44652623, 0, -0.44652623, 0.66469492, -1.1112211
0.412, -0.44652623, 0, -0.44652623, 0.67040089, -1.1169271
0.416, -0.44294554, 0, -0.44294554, 0.67040089, -1.1133464
0.416, -0.44294554, 0, -0.44294554, 0.67611395, -1.1190595
0.421, -0.43934408, 0, -0.43934408, 0.67611395, -1.115458
0.421, -0.43934408, 0, -0.43934408, 0.68183404, -1.1211781
0.424, -0.43574929, 0, -0.43574929, 0.68183404, -1.1175833
0.424, -0.43574929, 0, -0.43574929, 0.6875611, -1.1233104
0.428, -0.4321475, 0, -0.4321475, 0.6875611, -1.1197086
0.428, -0.4321475, 0, -0.4321475, 0.69329508, -1.1254426
0.433, -0.42853883, 0, -0.42853883, 0.69329508, -1.1218339
0.433, -0.42853883, 0, -0.42853883, 0.69903591, -1.1275747
0.436, -0.42492333, 0, -0.42492333, 0.69903591, -1.1239592
0.436, -0.42492333, 0, -0.42492333, 0.70478354, -1.1297069
